car type ,made in ,number of cars in jordan ,car age ,part ,failure rate ,price of the car ,original/imitator,new\used,selling location,service location (repair shop/automotive company,repair or replacement cost ,car total maintenance cost average,critically  ,online price ,price 
3,2,4549,9,14,0.7,9900,1,0,1,1,15,5500,0.1249,40,40
3,2,3800,6,20,0.28,11500,1,1,3,2,50,5500,0.1143,184,204
1,2,792,1,5,0.3334,25200,1,0,2,1,10,5500,0.1053,37.854,40
2,3,1368,8,26,0.0896,12500,1,1,2,1,20,9100,0.0662,385,400
3,2,9315,10,30,0.01,9700,1,0,1,1,15,5500,0.0743,100,160
1,2,792,1,17,0.1724,25200,1,0,2,1,10,5500,0.1275,56.08,90
3,2,3003,12,34,0.2,7950,1,1,3,2,60,5500,0.1934,1413,2993
4,1,874,2,33,0.789473684,20000,1,0,1,1,30,8200,0.0554,300,200
3,2,5864,8,22,0.8,10450,1,1,3,2,10,5500,0.1233,60,168
3,2,698,15,35,0.8,6600,1,1,3,1,20,5500,0.0618,4000,5630
3,2,3003,12,27,0.13,7950,1,1,3,1,30,5500,0.4333,413,380
3,2,814,13,19,0.11,7500,1,1,3,1,15,5500,0.1417,140,230
3,2,3995,5,4,0.1,13000,1,0,1,1,10,5500,0.12,21.03,30
2,3,7212,6,35,0.0554,15500,1,1,2,1,40,9100,0.0618,3370.408,4991.18
1,2,1924,12,22,0.166666667,8700,1,1,3,2,60,5500,0.1233,100,120
3,2,3571,11,18,0.8,8500,1,1,3,2,30,5500,0.1417,70,220
1,2,2315,9,10,0.2579,12000,0,1,1,1,10,5500,0.2342,40,50
3,2,4549,9,20,0.28,9900,1,0,1,1,25,5500,0.1143,70,60
3,2,273,14,34,0.2,7050,1,1,3,1,30,5500,0.1934,1413,2993
4,1,874,2,9,0.263157895,20000,1,1,3,2,20,8200,0.06,39,30
1,2,350,2,15,0.166666667,23100,1,0,2,1,100,5500,0.1135,97.439,130
3,2,3571,11,22,0.8,8500,1,1,3,2,10,5500,0.1233,24,188
1,2,2031,10,4,0.1719,10700,1,1,3,1,10,5500,0.1244,42.06,39.43
2,3,107371,3,20,0.344827586,17000,1,1,3,2,30,9100,0.1143,182,75
2,3,686,1,21,0.0831,19500,1,0,2,1,20,9100,0.1104,35,250
4,1,1841,4,31,0.0896,15000,1,1,3,1,35,8200,0.0996,263,900
1,2,5071,11,27,0.4299,9300,1,1,3,1,10,5500,0.4333,413,500
3,2,814,13,13,0.4,7500,1,1,1,1,10,5500,0.0951,39.957,90
1,2,1924,12,6,0.645833333,8700,1,1,2,1,10,5500,0.1249,15,30
1,2,2315,9,13,0.0859,12000,1,1,1,1,10,5500,0.0951,39.957,100
3,2,1562,4,15,0.01,14800,1,0,1,1,100,5500,0.1135,80,80
2,3,1368,8,6,1.064429012,12500,0,1,2,1,10,9100,0.1249,24,38
1,2,792,1,35,0.166666667,25200,1,1,3,1,40,5500,0.0618,3370.408,4991.18
3,2,273,14,15,0.01,7050,1,1,3,2,150,5500,0.1135,151,224
2,3,686,1,11,0.0554,19500,1,1,2,1,15,9100,0.0552,86,104
1,2,550,4,19,0.086206897,17400,1,1,3,1,10,5500,0.1417,110,150
3,2,5937,7,13,0.07,11050,0,1,1,1,10,5500,0.0951,35.05,30
4,1,1055,3,9,0.263157895,15700,1,0,2,1,10,8200,0.06,20,15
4,1,1841,4,21,0.131578947,15000,1,1,3,2,40,8200,0.1104,500,500
1,2,792,1,14,0.333333333,25200,1,0,2,1,15,5500,0.1249,42.06,60
1,2,2213,6,32,0.001,15500,1,1,3,2,30,5500,0.0525,278.297,640
2,3,2757,5,3,0.2688,16000,1,1,3,2,60,9100,0.0563,60,23
4,1,2392,5,3,0.263157895,13800,1,1,3,2,60,8200,0.0563,20,30
2,3,7212,6,10,0.1939,15500,0,1,2,1,10,9100,0.2342,40,50
2,3,686,1,18,0.0831,19500,1,1,3,1,10,9100,0.1417,130,230
1,2,1951,7,28,0.25862069,14300,1,1,3,1,100,5500,0.107,351.902,360.91
1,2,792,1,11,0.166666667,25200,1,0,1,1,15,5500,0.0552,28.04,60
4,1,2632,6,28,0.328947368,13700,1,1,3,2,120,8200,0.107,391,300
1,2,792,1,4,0.1724,25200,1,1,3,1,10,5500,0.1244,56.08,39.43
1,2,1516,5,20,0.344827586,16800,1,1,3,1,15,5500,0.1143,193.00633,171.46
3,2,814,13,29,0.001,7500,1,1,3,2,100,5500,0.1151,35,130
4,1,146,1,34,0.263157895,20500,1,1,3,2,60,8200,0.1934,5418,7000
1,2,792,1,20,0.344827586,25200,1,0,1,1,15,5500,0.1143,63.09,100
1,2,5071,11,13,0.0859,9300,1,0,1,1,10,5500,0.0951,21.03,20
2,3,1368,8,4,0.1724,12500,0,1,2,1,10,9100,0.1244,24.535,20
4,1,2632,6,35,0.394736842,13700,1,0,1,1,40,8200,0.0618,300,100
1,2,350,2,5,0.3334,23100,1,1,3,2,20,5500,0.1053,37.854,47
4,1,874,2,22,0.131578947,20000,1,1,3,2,20,8200,0.1233,240,400
2,3,1368,8,24,0.0896,12500,1,1,1,1,20,9100,0.1275,233.433,400
3,2,1523,3,27,0.13,15300,1,0,2,1,35,5500,0.4333,100,160
2,3,5772,7,2,1.568530702,14000,1,1,3,2,10,9100,0.03,14,11
1,2,1924,12,27,0.4299,8700,1,0,2,1,10,5500,0.4333,100,60
1,2,2031,10,6,0.645833333,10700,1,1,3,1,10,5500,0.1249,15,50
3,2,26,1,21,0.08,18400,1,0,1,1,25,5500,0.1104,150,150
1,2,1924,12,35,0.2579,8700,1,0,1,1,40,5500,0.0618,400,200
2,3,1604,9,12,0.0896,12400,1,1,3,2,30,9100,0.1297,51,71
2,3,686,1,30,0.172413793,19500,1,1,3,1,15,9100,0.0743,220,800
3,2,26,1,31,0.07,18400,1,1,3,1,50,5500,0.0996,580,890
3,2,9315,10,11,0.02,9700,1,1,3,1,20,5500,0.0552,152,113
1,2,1800,13,31,0.1719,8300,1,1,3,1,30,5500,0.0996,171.044,353.83
1,2,2213,6,9,0.25862069,15500,1,1,2,1,10,5500,0.06,53.276,40
4,1,2392,5,35,0.394736842,13800,1,1,3,1,40,8200,0.0618,1853,3720
1,2,1924,12,27,0.4299,8700,1,1,3,1,10,5500,0.4333,413,500
3,2,9315,10,29,0.001,9700,1,1,1,1,40,5500,0.1151,56,100
1,2,2031,10,17,0.1719,10700,1,0,1,1,10,5500,0.1275,45,50
3,2,1523,3,19,0.11,15300,1,1,3,2,50,5500,0.1417,140,250
1,2,550,4,6,0.51490162,17400,1,1,1,1,10,5500,0.1249,50.472,25
3,2,4549,9,20,0.28,9900,1,0,2,1,25,5500,0.1143,50,40
1,2,2315,9,11,0.4299,12000,1,0,1,1,15,5500,0.0552,40,60
3,2,457,2,14,0.7,17400,1,1,3,1,50,5500,0.1249,91.23,125
3,2,5864,8,29,0.001,10450,1,1,2,1,40,5500,0.1151,56,100
1,2,1516,5,9,0.25862069,16800,1,1,1,1,10,5500,0.06,53.276,40
2,3,5772,7,30,0.172413793,14000,1,0,1,1,15,9100,0.0743,150,200
3,2,1562,4,28,0.06,14800,1,1,3,1,40,5500,0.107,205,593
2,3,2757,5,5,0.0554,16000,1,1,1,1,10,9100,0.1053,50,35
4,1,1289,9,34,0.263157895,11500,1,0,2,1,30,8200,0.1934,1500,600
1,2,550,4,9,0.25862069,17400,1,0,2,1,10,5500,0.06,53.276,50
2,3,1368,8,14,0.2688,12500,1,1,2,1,15,9100,0.1249,89.027,30
1,2,1516,5,27,0.4299,16800,1,0,2,1,10,5500,0.4333,100,70
1,2,350,2,35,0.166666667,23100,1,1,2,1,40,5500,0.0618,3370.408,4991.18
3,2,4549,9,14,0.7,9900,0,1,2,1,15,5500,0.1249,42.06,60
2,3,3221,2,21,0.0831,17500,1,0,2,1,20,9100,0.1104,35,250
1,2,2031,10,15,0.166666667,10700,1,0,2,1,100,5500,0.1135,15,150
2,3,1604,9,16,0.0896,12400,1,0,2,1,10,9100,0.0912,60,35
3,2,1562,4,6,0.85,14800,1,1,2,1,10,5500,0.1249,50.472,40
3,2,3003,12,36,0.001,7950,1,0,1,1,120,5500,0.1,2000,350
2,3,107371,3,14,0.1108,17000,1,1,3,1,15,9100,0.1249,89.027,145
2,3,2098,4,22,0.554,16000,1,0,2,1,10,9100,0.1233,40,200
4,1,874,2,12,0.263157895,20000,1,0,1,1,15,8200,0.1297,30,50
3,2,26,1,22,0.8,18400,1,0,1,1,5,5500,0.1233,108,100
4,1,2632,6,7,0.197368421,13700,1,0,2,1,10,8200,0.0511,20,10
1,2,350,2,16,0.166666667,23100,1,1,3,1,10,5500,0.0912,180.157,129.33
1,2,1924,12,6,0.645833333,8700,1,1,3,2,20,5500,0.1249,15,50
1,2,5071,11,9,0.3439,9300,1,0,2,1,10,5500,0.06,55,50
2,3,2757,5,18,0.0831,16000,1,0,1,1,10,9100,0.1417,50,60
3,2,814,13,35,0.8,7500,1,1,3,2,50,5500,0.0618,4000,5630
2,3,686,1,9,0.0831,19500,1,0,1,1,10,9100,0.06,35,50
2,3,1368,8,21,0.2688,12500,1,1,3,1,20,9100,0.1104,35,65
3,2,3571,11,28,0.8,8500,1,1,3,1,40,5500,0.107,205,536
2,3,3221,2,24,0.0277,17500,1,1,2,1,20,9100,0.1275,233.433,450
2,3,2009,10,10,0.985663082,11900,1,1,3,2,20,9100,0.2342,60,90
3,2,3995,5,11,0.02,13000,1,1,3,1,20,5500,0.0552,152,113
1,2,1951,7,19,0.086206897,14300,1,1,3,2,20,5500,0.1417,11,150
2,3,1368,8,30,0.172413793,12500,1,0,2,1,15,9100,0.0743,150,200
3,2,814,13,27,0.13,7500,1,0,1,1,30,5500,0.4333,100,50
1,2,1800,13,7,0.166666667,8300,1,1,1,1,10,5500,0.0511,63,37.88
1,2,4414,8,21,0.5159,12500,0,1,2,1,20,5500,0.1104,98.14,100
3,2,3571,11,12,0.8,8500,1,0,1,1,10,5500,0.1297,30,35
1,2,1800,13,32,0.001,8300,1,0,1,1,20,5500,0.0525,105.15,200
1,2,747,3,18,0.4299,19300,1,1,3,1,10,5500,0.1417,120,150
1,2,4414,8,30,0.172413793,12500,1,1,3,2,30,5500,0.0743,220,250
1,2,550,4,19,0.086206897,17400,1,1,3,2,20,5500,0.1417,11,150
4,1,1055,3,15,0.065789474,15700,1,0,2,1,50,8200,0.1135,40,60
4,1,146,1,5,0.131578947,20500,1,1,3,2,20,8200,0.1053,56,35
1,2,1951,7,36,0.172413793,14300,1,1,3,1,120,5500,0.1,9814,7000
3,2,814,13,11,0.2,7500,1,0,2,1,20,5500,0.0552,50,15
2,3,2098,4,26,0.0896,16000,1,1,2,1,20,9100,0.0662,462,530
3,2,814,13,6,0.8,7500,1,1,3,2,20,5500,0.1249,15,50
3,2,698,15,7,0.2,6600,1,1,3,2,10,5500,0.0511,41,50
1,2,1516,5,26,0.25862069,16800,1,1,2,1,20,5500,0.0662,207.496,197.51
4,1,1289,9,23,0.263157895,11500,1,0,2,1,15,8200,0.07,100,40
1,2,792,1,13,0.0859,25200,0,1,1,1,10,5500,0.0951,35.05,20
2,3,3221,2,22,0.554,17500,1,0,1,1,10,9100,0.1233,40,230
1,2,2213,6,34,0.603448276,15500,1,1,3,1,40,5500,0.1934,3334.05414,2149
1,2,2031,10,24,0.0862,10700,1,1,1,1,10,5500,0.1275,99.542,100
2,3,107371,3,17,0.0831,17000,1,1,2,1,10,9100,0.1275,103.748,127
2,3,1368,8,12,0.0896,12500,1,1,3,2,30,9100,0.1297,51,71
3,2,9315,10,35,0.13,9700,1,1,3,1,20,5500,0.0618,3000,3400
1,2,2031,10,27,0.4299,10700,1,1,3,1,10,5500,0.4333,413,500
2,3,2009,10,20,0.344827586,11900,1,0,2,1,15,9100,0.1143,30,50
1,2,350,2,20,0.344827586,23100,1,1,3,2,30,5500,0.1143,89.728,170
1,2,4414,8,3,0.0859,12500,1,0,1,1,40,5500,0.0563,20,15
1,2,2213,6,25,0.1719,15500,1,1,3,2,20,5500,0.0342,250,300
3,2,698,15,31,0.4,6600,0,1,1,1,30,5500,0.0996,70.1,150
1,2,792,1,2,2.556640625,25200,0,1,1,1,3,5500,0.03,7,6
3,2,273,14,18,0.8,7050,1,1,3,2,30,5500,0.1417,70,220
4,1,5457,8,35,0.394736842,11900,1,1,3,2,60,8200,0.0618,1853,3720
2,3,1368,8,4,0.1724,12500,1,1,1,1,10,9100,0.1244,56.08,40
1,2,4414,8,32,0.001,12500,0,1,1,1,20,5500,0.0525,146.509,300
3,2,3571,11,32,0.4,8500,1,1,3,2,50,5500,0.0525,426,1200
2,3,686,1,6,0.470559211,19500,1,1,3,2,20,9100,0.1249,24,45
2,3,1368,8,20,0.344827586,12500,1,0,1,1,15,9100,0.1143,30,50
3,2,3571,11,4,0.4,8500,1,1,2,1,10,5500,0.12,42.06,50
3,2,273,14,33,0.1,7050,1,0,1,1,40,5500,0.0554,600,70
4,1,1841,4,28,0.328947368,15000,1,1,3,2,120,8200,0.107,377,320
3,2,1523,3,19,0.11,15300,1,0,2,1,20,5500,0.1417,100,200
3,2,457,2,35,0.13,17400,1,1,3,2,50,5500,0.0618,3500,3050
2,3,3221,2,36,0.0277,17500,1,1,3,1,150,9100,0.1,10701.466,7500
2,3,686,1,35,0.0554,19500,1,1,1,1,40,9100,0.0618,3370.408,4991.18
1,2,2031,10,5,0.1719,10700,1,0,2,1,10,5500,0.1053,37.854,40
4,1,146,1,18,0.526315789,20500,1,0,1,1,25,8200,0.1417,120,80
3,2,5864,8,19,0.11,10450,1,1,3,1,15,5500,0.1417,190,240
1,2,1924,12,32,0.001,8700,1,1,3,2,30,5500,0.0525,777,640
3,2,814,13,32,0.4,7500,1,1,3,1,20,5500,0.0525,426,1200
3,2,3571,11,26,0.2,8500,1,1,3,2,40,5500,0.0662,230,200
4,1,1055,3,3,0.263157895,15700,1,1,3,1,40,8200,0.0563,20,40
1,2,550,4,9,0.25862069,17400,0,1,1,1,10,5500,0.06,35.05,70
1,2,1951,7,29,0.172413793,14300,1,0,1,1,50,5500,0.1151,44.163,180
4,1,1289,9,36,0.026315789,11500,1,1,3,1,150,8200,0.1,3281,5500
2,3,686,1,21,0.0831,19500,1,1,3,2,40,9100,0.1104,35,65
1,2,1800,13,24,0.0862,8300,1,1,1,1,10,5500,0.1275,99.542,100
2,3,3221,2,12,0.0896,17500,1,1,3,2,30,9100,0.1297,71,87
1,2,5071,11,20,0.7738,9300,1,0,1,1,15,5500,0.1143,90,60
1,2,747,3,7,0.166666667,19300,1,1,1,1,10,5500,0.0511,52.575,50
4,1,2392,5,33,0.789473684,13800,1,1,3,2,50,8200,0.0554,869,1500
4,1,146,1,26,0.0896,20500,1,1,3,1,30,8200,0.0662,253,540
2,3,2757,5,22,0.554,16000,1,0,2,1,10,9100,0.1233,40,200
2,3,2009,10,7,0.1792,11900,1,1,2,1,10,9100,0.0511,41,50
4,1,2720,7,28,0.328947368,12000,1,1,3,2,120,8200,0.107,391,300
2,3,3221,2,26,0.0896,17500,1,0,2,1,20,9100,0.0662,140.2,100
2,3,1368,8,13,0.0896,12500,1,1,3,1,10,9100,0.0951,122,267
4,1,2632,6,29,0.0277,13700,1,1,3,2,70,8200,0.1151,660,1400
1,2,5071,11,14,0.0859,9300,1,0,2,1,15,5500,0.1249,42.06,60
2,3,2098,4,6,0.470559211,16000,1,1,3,1,10,9100,0.1249,24,35
1,2,5071,11,24,0.0862,9300,1,1,3,2,20,5500,0.1275,99.542,104.48
4,1,146,1,23,0.263157895,20500,1,1,3,2,30,8200,0.07,225,330
3,2,3003,12,30,0.01,7950,1,0,1,1,15,5500,0.0743,100,160
3,2,1562,4,8,0.11,14800,1,1,1,1,10,5500,0.09,37.153,50
1,2,1800,13,19,0.4299,8300,1,0,2,1,10,5500,0.1417,50,70
1,2,1924,12,28,0.25862069,8700,1,1,3,1,100,5500,0.107,351.902,360.91
3,2,3800,6,32,0.05,11500,1,1,3,1,20,5500,0.0525,1200,1377
2,3,2757,5,36,0.0277,16000,1,0,1,1,150,9100,0.1,1752.5,650
1,2,2213,6,32,0.001,15500,1,1,1,1,20,5500,0.0525,278.297,640
2,3,5772,7,36,0.0277,14000,1,1,3,2,250,9100,0.1,10701.466,7500
3,2,9315,10,29,0.001,9700,1,1,2,1,40,5500,0.1151,56,100
1,2,2315,9,8,0.1719,12000,1,1,2,1,10,5500,0.0924,37.153,50
2,3,3221,2,20,0.344827586,17500,1,1,3,2,30,9100,0.1143,182,75
2,3,1604,9,31,0.0896,12400,1,0,2,1,30,9100,0.0996,178.054,267
1,2,5071,11,21,0.5159,9300,1,1,3,1,20,5500,0.1104,80,215.65
1,2,792,1,29,0.166666667,25200,1,1,3,1,50,5500,0.1151,46.266,994.19
1,2,792,1,7,0.166666667,25200,1,1,3,2,15,5500,0.0511,56.781,50
3,2,5937,7,13,0.07,11050,1,1,3,1,10,5500,0.0951,39.957,110
4,1,2632,6,35,0.394736842,13700,1,1,3,2,60,8200,0.0618,1853,3720
4,1,874,2,7,0.197368421,20000,1,1,3,2,15,8200,0.0511,95,150
4,1,874,2,35,0.394736842,20000,1,0,2,1,40,8200,0.0618,300,350
3,2,3571,11,4,0.4,8500,1,0,1,1,10,5500,0.12,21.03,10
1,2,2031,10,9,0.3439,10700,0,1,1,1,10,5500,0.06,30,70
1,2,1924,12,19,0.1719,8700,1,0,2,1,10,5500,0.1417,50,70
1,2,2031,10,3,0.0859,10700,1,1,3,2,60,5500,0.0563,40,50
3,2,3571,11,8,0.4,8500,1,1,3,2,20,5500,0.09,37.153,48.09
1,2,1800,13,13,0.0859,8300,1,0,2,1,10,5500,0.0951,21.03,25
3,2,5937,7,6,0.47,11050,1,1,2,1,10,5500,0.1249,50.472,30
3,2,26,1,16,0.07,18400,1,1,3,1,15,5500,0.0912,110,204
1,2,2315,9,29,0.0859,12000,1,1,3,1,50,5500,0.1151,44.163,43.31
1,2,350,2,13,0.0859,23100,1,1,3,2,20,5500,0.0951,39.957,133
1,2,2031,10,35,0.2579,10700,1,1,1,1,40,5500,0.0618,3180,4991.18
3,2,26,1,33,0.7,18400,1,0,1,1,40,5500,0.0554,600,250
4,1,5457,8,6,0.858333333,11900,1,1,3,1,10,8200,0.1249,33,42
1,2,2315,9,19,0.4299,12000,1,1,3,1,10,5500,0.1417,130,150
1,2,1516,5,35,0.2579,16800,1,1,3,1,40,5500,0.0618,3370.408,4991.18
1,2,1924,12,23,0.0859,8700,1,0,1,1,15,5500,0.07,90,130
1,2,1800,13,15,0.166666667,8300,1,0,1,1,100,5500,0.1135,15,150
4,1,146,1,3,0.263157895,20500,1,1,3,2,60,8200,0.0563,20,50
3,2,1523,3,26,0.13,15300,1,1,3,2,40,5500,0.0662,207.496,250
2,3,1604,9,31,0.0896,12400,0,1,1,1,30,9100,0.0996,255.865,400
1,2,350,2,4,0.1724,23100,1,1,2,1,10,5500,0.1244,56.08,40
4,1,2720,7,1,0.448,12000,0,1,1,1,0,8200,0.0229,2,1
1,2,1951,7,4,0.1724,14300,0,1,2,1,10,5500,0.1244,24.535,20
2,3,5772,7,2,1.568530702,14000,1,1,3,1,3,9100,0.03,14,11
1,2,2213,6,32,0.001,15500,1,1,3,1,20,5500,0.0525,278.297,640
4,1,1289,9,29,0.0277,11500,1,1,3,2,70,8200,0.1151,660,1400
2,3,2098,4,7,0.0831,16000,1,1,1,1,10,9100,0.0511,59,50
1,2,1516,5,14,0.344827586,16800,1,1,3,1,15,5500,0.1249,89.027,119.6
1,2,2031,10,25,0.1719,10700,1,0,2,1,10,5500,0.0342,100,60
1,2,4414,8,2,3.229166667,12500,1,1,3,2,10,5500,0.03,22,15
3,2,3800,6,25,0.1719,11500,1,1,3,2,20,5500,0.0342,250,718
3,2,1562,4,14,0.7,14800,1,0,1,1,20,5500,0.1249,40,60
2,3,7212,6,26,0.0896,15500,1,1,1,1,20,9100,0.0662,462,530
3,2,1523,3,13,0.07,15300,0,1,2,1,10,5500,0.0951,35.05,40
4,1,1055,3,26,0.0896,15700,1,0,2,1,30,8200,0.0662,100,100
2,3,2009,10,34,0.3584,11900,1,0,1,1,30,9100,0.1934,500,400
1,2,4414,8,6,0.645833333,12500,1,1,2,1,10,5500,0.1249,15,30
3,2,5864,8,28,0.06,10450,1,0,1,1,40,5500,0.107,100,140
2,3,2757,5,16,0.0554,16000,1,0,1,1,10,9100,0.0912,60,50
2,3,7212,5,34,0.0277,16000,1,1,3,1,35,9100,0.1934,4823,5000
4,1,2632,6,1,0.448,13700,0,1,1,1,0,8200,0.0229,2,1
3,2,9315,10,26,0.13,9700,1,0,2,1,20,5500,0.0662,115,200
1,2,5071,11,12,0.4299,9300,0,1,1,1,15,5500,0.1297,30,40
2,3,1604,9,8,0.0831,12400,1,1,2,1,10,9100,0.0924,37.153,15
1,2,550,4,32,0.001,17400,1,1,1,1,20,5500,0.0525,278.297,640
2,3,2009,10,27,0.0896,11900,1,0,1,1,20,9100,0.4333,100,100
3,2,3003,12,33,0.1,7950,1,1,3,1,60,5500,0.0554,1380,1664
3,2,3995,5,4,0.1,13000,1,1,1,1,10,5500,0.12,42.06,50
2,3,5772,7,31,0.0896,14000,1,1,1,1,30,9100,0.0996,175.951,400
3,2,3995,5,7,0.2,13000,1,1,3,2,10,5500,0.0511,41,58
1,2,4414,8,7,0.166666667,12500,1,1,2,1,10,5500,0.0511,63,37.88
4,1,146,1,5,0.131578947,20500,1,0,1,1,15,8200,0.1053,40,30
3,2,814,13,8,0.4,7500,1,1,3,2,20,5500,0.09,37.153,48.09
1,2,747,3,7,0.166666667,19300,1,1,2,1,10,5500,0.0511,52.575,50
1,2,5071,11,32,0.001,9300,1,1,2,1,20,5500,0.0525,777,640
3,2,814,13,26,0.2,7500,1,1,3,1,20,5500,0.0662,230,200
1,2,5071,11,23,0.0859,9300,1,0,1,1,15,5500,0.07,90,130
4,1,1841,4,35,0.394736842,15000,1,0,1,1,40,8200,0.0618,300,320
1,2,5071,11,24,0.0862,9300,1,1,3,1,10,5500,0.1275,99.542,104.48
2,3,2009,10,19,0.0896,11900,1,0,1,1,10,9100,0.1417,50,70
3,2,698,15,5,0.8,6600,1,0,2,1,10,5500,0.1053,37.854,20
3,2,273,14,31,0.4,7050,1,1,3,1,50,5500,0.0996,540,850
4,1,5457,8,12,0.263157895,11900,1,1,3,1,10,8200,0.1297,49,100
2,3,1368,8,19,0.0896,12500,1,1,3,1,10,9100,0.1417,130,230
1,2,5071,11,32,0.001,9300,1,0,1,1,20,5500,0.0525,105.15,200
3,2,698,15,9,0.12,6600,1,0,1,1,10,5500,0.06,30,25
3,2,26,1,20,0.28,18400,1,1,3,1,25,5500,0.1143,184,204
1,2,2315,9,32,0.001,12000,1,1,2,1,20,5500,0.0525,777,640
1,2,747,3,17,0.1724,19300,1,1,2,1,10,5500,0.1275,100.243,170
1,2,4414,8,11,0.4299,12500,0,1,1,1,15,5500,0.0552,42.06,60
3,2,3003,12,19,0.11,7950,1,0,1,1,15,5500,0.1417,70,70
2,3,7212,6,23,0.0554,15500,1,0,2,1,15,9100,0.07,150,30
3,2,1562,4,16,0.07,14800,1,1,3,1,15,5500,0.0912,110,204
1,2,5071,11,8,0.1719,9300,1,1,3,1,10,5500,0.0924,37.153,48.09
2,3,5772,7,8,0.0831,14000,1,1,3,1,10,9100,0.0924,37.153,55
2,3,7212,6,7,0.0831,15500,1,1,3,1,10,9100,0.0511,59,50
2,3,107371,3,1,0.3047,17000,0,1,1,1,0,9100,0.0229,2,1
3,2,698,15,13,0.4,6600,1,1,3,2,20,5500,0.0951,39.957,90
3,2,1562,4,9,0.7,14800,1,0,2,1,10,5500,0.06,40,40
3,2,3995,5,13,0.07,13000,0,1,1,1,10,5500,0.0951,35.05,30
3,2,3571,11,31,0.4,8500,1,0,2,1,35,5500,0.0996,150,130
3,2,5864,8,20,0.28,10450,0,1,1,1,20,5500,0.1143,65,100
2,3,2757,5,15,0.166666667,16000,1,1,3,2,100,9100,0.1135,35,70
1,2,747,3,8,0.086206897,19300,1,1,3,1,10,5500,0.0924,37.153,48.09
1,2,2213,6,24,0.0862,15500,1,1,1,1,10,5500,0.1275,99.542,100
2,3,2009,10,28,0.25862069,11900,1,1,3,2,150,9100,0.107,707,300
1,2,2315,9,15,0.166666667,12000,1,1,3,2,150,5500,0.1135,15,121.53
1,2,1924,12,32,0.001,8700,1,1,2,1,20,5500,0.0525,777,640
3,2,3995,5,10,0.17,13000,1,1,3,2,20,5500,0.2342,100,100
2,3,107371,3,2,1.568530702,17000,1,1,3,1,3,9100,0.03,14,11
1,2,2031,10,21,0.5159,10700,1,1,3,2,30,5500,0.1104,80,215.65
3,2,1562,4,4,0.1,14800,0,1,2,1,10,5500,0.12,24.535,30
3,2,4549,9,4,0.1,9900,0,1,1,1,10,5500,0.12,24.535,20
1,2,4414,8,6,0.645833333,12500,0,1,2,1,10,5500,0.1249,14.02,30
1,2,550,4,20,0.344827586,17400,1,0,1,1,15,5500,0.1143,70.1,80
3,2,1523,3,20,0.28,15300,1,1,3,2,50,5500,0.1143,184,204
3,2,5864,8,5,0.64,10450,1,1,3,2,10,5500,0.1053,39,50
3,2,9315,10,21,0.08,9700,1,1,3,1,25,5500,0.1104,266,204
4,1,2392,5,15,0.065789474,13800,1,0,1,1,50,8200,0.1135,50,50
4,1,1289,9,6,0.858333333,11500,1,1,3,2,20,8200,0.1249,33,42
4,1,5457,8,28,0.328947368,11900,1,0,2,1,40,8200,0.107,150,70
1,2,350,2,13,0.0859,23100,0,1,2,1,10,5500,0.0951,35.05,20
1,2,4414,8,9,0.3439,12500,0,1,1,1,10,5500,0.06,30,70
2,3,686,1,3,0.2688,19500,1,0,1,1,40,9100,0.0563,30,25
3,2,814,13,12,0.8,7500,1,1,3,2,30,5500,0.1297,70,161
3,2,1562,4,20,0.28,14800,1,1,3,2,50,5500,0.1143,184,204
2,3,7212,6,2,1.568530702,15500,0,1,2,1,3,9100,0.03,7,7
3,2,3571,11,9,0.12,8500,1,0,1,1,10,5500,0.06,30,25
3,2,4549,9,15,0.01,9900,1,1,3,2,150,5500,0.1135,140,191
1,2,1800,13,9,0.3439,8300,1,1,3,2,20,5500,0.06,55,50.46
1,2,747,3,31,0.25862069,19300,0,1,1,1,30,5500,0.0996,70.1,200
1,2,350,2,9,0.166666667,23100,1,1,3,2,20,5500,0.06,53.276,46.35
2,3,107371,3,11,0.0554,17000,1,1,3,2,30,9100,0.0552,86,104
3,2,1562,4,31,0.07,14800,1,0,1,1,40,5500,0.0996,170,350
3,2,5864,8,8,0.11,10450,1,1,3,2,20,5500,0.09,37.153,48.09
4,1,2632,6,19,0.328947368,13700,1,0,2,1,15,8200,0.1417,70,60
2,3,7212,6,10,0.1939,15500,1,1,3,1,10,9100,0.2342,60,90
3,2,5864,8,22,0.8,10450,1,0,2,1,5,5500,0.1233,60,30
4,1,2632,6,15,0.065789474,13700,1,0,1,1,50,8200,0.1135,50,50
3,2,1562,4,13,0.07,14800,1,1,3,2,20,5500,0.0951,39.957,100
1,2,1951,7,31,0.25862069,14300,1,1,1,1,30,5500,0.0996,171.044,320
1,2,350,2,19,0.086206897,23100,1,0,1,1,10,5500,0.1417,60,40
1,2,350,2,5,0.3334,23100,1,0,2,1,10,5500,0.1053,37.854,40
4,1,146,1,11,0.197368421,20500,1,1,3,2,30,8200,0.0552,114,160
1,2,350,2,17,0.1724,23100,1,0,1,1,10,5500,0.1275,56.08,120
3,2,4549,9,31,0.07,9900,1,1,3,1,50,5500,0.0996,580,810
2,3,1368,8,26,0.0896,12500,1,1,1,1,20,9100,0.0662,385,400
3,2,457,2,14,0.7,17400,0,1,1,1,15,5500,0.1249,42.06,60
3,2,1562,4,19,0.11,14800,1,0,1,1,20,5500,0.1417,100,220
